Date,Open,High,Low,Close,Volume
2023/02/19,0,0,0,100.94,1000
2023/02/20,0,0,0,102.16,1000
2023/02/21,0,0,0,101.05,1000
2023/02/22,0,0,0,100.8,1000
2023/02/23,0,0,0,102.72,1000
2023/02/24,0,0,0,103.86,1000
2023/02/25,0,0,0,102.21,1000
2023/02/26,0,0,0,102.54,1000
2023/02/27,0,0,0,102.38,1000
2023/02/28,0,0,0,100.88,1000
2023/03/01,0,0,0,100.21,1000
2023/03/02,0,0,0,101.32,1000
2023/03/03,0,0,0,101.25,1000
2023/03/04,0,0,0,101.45,1000
2023/03/05,0,0,0,103.07,1000
2023/03/06,0,0,0,104.91,1000
2023/03/07,0,0,0,105.37,1000
2023/03/08,0,0,0,105.82,1000
2023/03/09,0,0,0,107.89,1000
2023/03/10,0,0,0,108.32,1000
2023/03/11,0,0,0,106.5,1000
2023/03/12,0,0,0,106.8,1000
2023/03/13,0,0,0,105.68,1000
2023/03/14,0,0,0,103.99,1000
2023/03/15,0,0,0,102.58,1000
2023/03/16,0,0,0,104.5,1000
2023/03/17,0,0,0,104.46,1000
2023/03/18,0,0,0,103.59,1000
2023/03/19,0,0,0,105.15,1000
2023/03/20,0,0,0,106.84,1000
2023/03/21,0,0,0,108.83,1000
2023/03/22,0,0,0,109.95,1000
2023/03/23,0,0,0,110.63,1000
2023/03/24,0,0,0,109.39,1000
2023/03/25,0,0,0,110.24,1000
2023/03/26,0,0,0,108.38,1000
2023/03/27,0,0,0,110.33,1000
2023/03/28,0,0,0,111.52,1000
2023/03/29,0,0,0,113.53,1000
2023/03/30,0,0,0,115.55,1000
2023/03/31,0,0,0,116.63,1000
2023/04/01,0,0,0,118.85,1000
2023/04/02,0,0,0,117.95,1000
2023/04/03,0,0,0,118.27,1000
2023/04/04,0,0,0,118.1,1000
2023/04/05,0,0,0,117.7,1000
2023/04/06,0,0,0,118.49,1000
2023/04/07,0,0,0,117.47,1000
2023/04/08,0,0,0,116.0,1000
2023/04/09,0,0,0,115.92,1000
2023/04/10,0,0,0,116.22,1000
2023/04/11,0,0,0,115.81,1000
2023/04/12,0,0,0,114.8,1000
2023/04/13,0,0,0,116.13,1000
2023/04/14,0,0,0,114.28,1000
2023/04/15,0,0,0,114.54,1000
2023/04/16,0,0,0,115.77,1000
2023/04/17,0,0,0,114.83,1000
2023/04/18,0,0,0,115.13,1000
2023/04/19,0,0,0,117.11,1000
2023/04/20,0,0,0,117.72,1000
2023/04/21,0,0,0,116.61,1000
2023/04/22,0,0,0,117.81,1000
2023/04/23,0,0,0,119.22,1000
2023/04/24,0,0,0,119.6,1000
2023/04/25,0,0,0,120.85,1000
2023/04/26,0,0,0,122.57,1000
2023/04/27,0,0,0,124.93,1000
2023/04/28,0,0,0,126.0,1000
2023/04/29,0,0,0,126.56,1000
2023/04/30,0,0,0,128.96,1000
2023/05/01,0,0,0,128.85,1000
2023/05/02,0,0,0,130.91,1000
2023/05/03,0,0,0,131.53,1000
2023/05/04,0,0,0,133.13,1000
2023/05/05,0,0,0,134.51,1000
2023/05/06,0,0,0,135.92,1000
2023/05/07,0,0,0,137.49,1000
2023/05/08,0,0,0,138.06,1000
2023/05/09,0,0,0,139.11,1000
2023/05/10,0,0,0,136.64,1000
2023/05/11,0,0,0,136.25,1000
2023/05/12,0,0,0,135.52,1000
2023/05/13,0,0,0,137.79,1000
2023/05/14,0,0,0,137.15,1000
2023/05/15,0,0,0,136.78,1000
2023/05/16,0,0,0,135.21,1000
2023/05/17,0,0,0,134.56,1000
2023/05/18,0,0,0,132.74,1000
2023/05/19,0,0,0,130.99,1000
2023/05/20,0,0,0,130.92,1000
2023/05/21,0,0,0,129.12,1000
2023/05/22,0,0,0,128.65,1000
2023/05/23,0,0,0,128.55,1000
2023/05/24,0,0,0,129.34,1000
2023/05/25,0,0,0,129.27,1000
2023/05/26,0,0,0,127.87,1000
2023/05/27,0,0,0,129.74,1000
2023/05/28,0,0,0,128.23,1000
2023/05/29,0,0,0,130.35,1000
2023/05/30,0,0,0,130.34,1000
2023/05/31,0,0,0,128.11,1000
2023/06/01,0,0,0,130.27,1000
2023/06/02,0,0,0,128.7,1000
2023/06/03,0,0,0,130.7,1000
2023/06/04,0,0,0,133.19,1000
2023/06/05,0,0,0,135.13,1000
2023/06/06,0,0,0,134.44,1000
2023/06/07,0,0,0,132.28,1000
2023/06/08,0,0,0,133.59,1000
2023/06/09,0,0,0,132.15,1000
2023/06/10,0,0,0,129.98,1000
2023/06/11,0,0,0,130.84,1000
2023/06/12,0,0,0,129.81,1000
2023/06/13,0,0,0,130.92,1000
2023/06/14,0,0,0,133.11,1000
2023/06/15,0,0,0,133.73,1000
2023/06/16,0,0,0,134.7,1000
2023/06/17,0,0,0,135.62,1000
2023/06/18,0,0,0,136.53,1000
2023/06/19,0,0,0,136.95,1000
2023/06/20,0,0,0,138.12,1000
2023/06/21,0,0,0,135.82,1000
2023/06/22,0,0,0,136.38,1000
2023/06/23,0,0,0,137.49,1000
2023/06/24,0,0,0,134.85,1000
2023/06/25,0,0,0,133.59,1000
2023/06/26,0,0,0,134.44,1000
2023/06/27,0,0,0,134.49,1000
2023/06/28,0,0,0,131.81,1000
2023/06/29,0,0,0,129.6,1000
2023/06/30,0,0,0,129.07,1000
2023/07/01,0,0,0,127.46,1000
2023/07/02,0,0,0,128.1,1000
2023/07/03,0,0,0,128.16,1000
2023/07/04,0,0,0,128.28,1000
2023/07/05,0,0,0,127.1,1000
2023/07/06,0,0,0,125.27,1000
2023/07/07,0,0,0,124.28,1000
2023/07/08,0,0,0,125.73,1000
2023/07/09,0,0,0,124.83,1000
2023/07/10,0,0,0,123.29,1000
2023/07/11,0,0,0,121.5,1000
2023/07/12,0,0,0,119.55,1000
2023/07/13,0,0,0,117.4,1000
2023/07/14,0,0,0,116.8,1000
2023/07/15,0,0,0,119.12,1000
2023/07/16,0,0,0,121.24,1000
2023/07/17,0,0,0,119.23,1000
2023/07/18,0,0,0,117.01,1000
2023/07/19,0,0,0,115.11,1000
2023/07/20,0,0,0,115.61,1000
2023/07/21,0,0,0,116.17,1000
2023/07/22,0,0,0,115.05,1000
2023/07/23,0,0,0,113.93,1000
2023/07/24,0,0,0,111.89,1000
2023/07/25,0,0,0,110.0,1000
2023/07/26,0,0,0,108.17,1000
2023/07/27,0,0,0,109.51,1000
2023/07/28,0,0,0,110.83,1000
2023/07/29,0,0,0,109.34,1000
2023/07/30,0,0,0,109.43,1000
2023/07/31,0,0,0,108.43,1000
2023/08/01,0,0,0,110.14,1000
2023/08/02,0,0,0,108.39,1000
2023/08/03,0,0,0,108.67,1000
2023/08/04,0,0,0,106.89,1000
2023/08/05,0,0,0,106.53,1000
2023/08/06,0,0,0,107.59,1000
2023/08/07,0,0,0,107.02,1000
2023/08/08,0,0,0,107.09,1000
2023/08/09,0,0,0,108.93,1000
2023/08/10,0,0,0,107.06,1000
2023/08/11,0,0,0,105.69,1000
2023/08/12,0,0,0,103.92,1000
2023/08/13,0,0,0,103.7,1000
2023/08/14,0,0,0,105.47,1000
2023/08/15,0,0,0,104.66,1000
2023/08/16,0,0,0,106.32,1000
2023/08/17,0,0,0,104.97,1000
2023/08/18,0,0,0,103.51,1000
2023/08/19,0,0,0,104.87,1000
2023/08/20,0,0,0,103.42,1000
2023/08/21,0,0,0,103.37,1000
2023/08/22,0,0,0,102.09,1000
2023/08/23,0,0,0,100.96,1000
2023/08/24,0,0,0,99.08,1000
2023/08/25,0,0,0,98.63,1000
2023/08/26,0,0,0,99.16,1000
2023/08/27,0,0,0,97.49,1000
2023/08/28,0,0,0,96.45,1000
2023/08/29,0,0,0,94.79,1000
2023/08/30,0,0,0,94.64,1000
2023/08/31,0,0,0,93.05,1000
2023/09/01,0,0,0,93.93,1000
2023/09/02,0,0,0,92.53,1000
2023/09/03,0,0,0,92.58,1000
2023/09/04,0,0,0,90.79,1000
2023/09/05,0,0,0,92.45,1000
2023/09/06,0,0,0,92.16,1000
2023/09/07,0,0,0,91.23,1000
2023/09/08,0,0,0,92.77,1000
2023/09/09,0,0,0,91.94,1000
2023/09/10,0,0,0,92.73,1000
2023/09/11,0,0,0,90.97,1000
2023/09/12,0,0,0,91.97,1000
2023/09/13,0,0,0,92.53,1000
2023/09/14,0,0,0,91.2,1000
2023/09/15,0,0,0,92.83,1000
2023/09/16,0,0,0,92.55,1000
2023/09/17,0,0,0,91.02,1000
2023/09/18,0,0,0,92.28,1000
2023/09/19,0,0,0,90.86,1000
2023/09/20,0,0,0,89.31,1000
2023/09/21,0,0,0,88.95,1000
2023/09/22,0,0,0,87.64,1000
2023/09/23,0,0,0,85.97,1000
2023/09/24,0,0,0,86.21,1000
2023/09/25,0,0,0,86.27,1000
2023/09/26,0,0,0,85.34,1000
2023/09/27,0,0,0,85.09,1000
2023/09/28,0,0,0,84.51,1000
2023/09/29,0,0,0,84.07,1000
2023/09/30,0,0,0,83.56,1000
2023/10/01,0,0,0,82.34,1000
2023/10/02,0,0,0,83.01,1000
2023/10/03,0,0,0,82.06,1000
2023/10/04,0,0,0,80.64,1000
2023/10/05,0,0,0,80.7,1000
2023/10/06,0,0,0,79.96,1000
2023/10/07,0,0,0,79.86,1000
2023/10/08,0,0,0,78.72,1000
2023/10/09,0,0,0,79.91,1000
2023/10/10,0,0,0,81.29,1000
2023/10/11,0,0,0,80.22,1000
2023/10/12,0,0,0,80.43,1000
2023/10/13,0,0,0,79.07,1000
2023/10/14,0,0,0,79.8,1000
2023/10/15,0,0,0,80.95,1000
2023/10/16,0,0,0,82.11,1000
2023/10/17,0,0,0,80.98,1000
2023/10/18,0,0,0,80.11,1000
2023/10/19,0,0,0,80.23,1000
2023/10/20,0,0,0,81.13,1000
2023/10/21,0,0,0,80.69,1000
2023/10/22,0,0,0,82.02,1000
2023/10/23,0,0,0,82.54,1000
2023/10/24,0,0,0,83.14,1000
2023/10/25,0,0,0,82.46,1000
2023/10/26,0,0,0,83.24,1000
2023/10/27,0,0,0,84.24,1000
2023/10/28,0,0,0,85.82,1000
2023/10/29,0,0,0,87.33,1000
2023/10/30,0,0,0,88.26,1000
2023/10/31,0,0,0,89.82,1000
2023/11/01,0,0,0,89.79,1000
2023/11/02,0,0,0,88.13,1000
2023/11/03,0,0,0,89.6,1000
2023/11/04,0,0,0,91.12,1000
2023/11/05,0,0,0,91.83,1000
2023/11/06,0,0,0,90.41,1000
2023/11/07,0,0,0,92.05,1000
2023/11/08,0,0,0,91.06,1000
2023/11/09,0,0,0,91.53,1000
2023/11/10,0,0,0,92.69,1000
2023/11/11,0,0,0,91.75,1000
2023/11/12,0,0,0,90.31,1000
2023/11/13,0,0,0,91.02,1000
2023/11/14,0,0,0,91.33,1000
2023/11/15,0,0,0,89.75,1000
2023/11/16,0,0,0,89.2,1000
2023/11/17,0,0,0,90.66,1000
2023/11/18,0,0,0,92.02,1000
2023/11/19,0,0,0,90.28,1000
2023/11/20,0,0,0,88.56,1000
2023/11/21,0,0,0,89.15,1000
2023/11/22,0,0,0,90.23,1000
2023/11/23,0,0,0,91.99,1000
2023/11/24,0,0,0,90.62,1000
2023/11/25,0,0,0,90.47,1000
2023/11/26,0,0,0,91.51,1000
2023/11/27,0,0,0,91.14,1000
2023/11/28,0,0,0,91.52,1000
2023/11/29,0,0,0,93.11,1000
2023/11/30,0,0,0,94.8,1000
2023/12/01,0,0,0,96.24,1000
2023/12/02,0,0,0,95.58,1000
2023/12/03,0,0,0,96.72,1000
2023/12/04,0,0,0,97.18,1000
2023/12/05,0,0,0,96.5,1000
2023/12/06,0,0,0,97.76,1000
2023/12/07,0,0,0,96.49,1000
2023/12/08,0,0,0,97.88,1000
2023/12/09,0,0,0,96.46,1000
2023/12/10,0,0,0,97.54,1000
2023/12/11,0,0,0,99.24,1000
2023/12/12,0,0,0,98.61,1000
2023/12/13,0,0,0,99.88,1000
2023/12/14,0,0,0,99.93,1000
2023/12/15,0,0,0,98.33,1000
2023/12/16,0,0,0,96.56,1000
2023/12/17,0,0,0,95.52,1000
2023/12/18,0,0,0,93.92,1000
2023/12/19,0,0,0,95.04,1000
2023/12/20,0,0,0,94.8,1000
2023/12/21,0,0,0,94.5,1000
2023/12/22,0,0,0,92.92,1000
2023/12/23,0,0,0,92.94,1000
2023/12/24,0,0,0,92.19,1000
2023/12/25,0,0,0,93.83,1000
2023/12/26,0,0,0,93.27,1000
2023/12/27,0,0,0,94.47,1000
2023/12/28,0,0,0,94.99,1000
2023/12/29,0,0,0,96.43,1000
2023/12/30,0,0,0,96.93,1000
2023/12/31,0,0,0,96.73,1000
2024/01/01,0,0,0,95.82,1000
2024/01/02,0,0,0,97.17,1000
2024/01/03,0,0,0,97.11,1000
2024/01/04,0,0,0,97.27,1000
2024/01/05,0,0,0,97.59,1000
2024/01/06,0,0,0,96.7,1000
2024/01/07,0,0,0,96.37,1000
2024/01/08,0,0,0,97.97,1000
2024/01/09,0,0,0,99.0,1000
2024/01/10,0,0,0,97.42,1000
2024/01/11,0,0,0,95.56,1000
2024/01/12,0,0,0,94.77,1000
2024/01/13,0,0,0,94.15,1000
2024/01/14,0,0,0,93.57,1000
2024/01/15,0,0,0,92.22,1000
2024/01/16,0,0,0,92.22,1000
2024/01/17,0,0,0,93.28,1000
2024/01/18,0,0,0,95.14,1000
2024/01/19,0,0,0,95.81,1000
2024/01/20,0,0,0,94.82,1000
2024/01/21,0,0,0,93.47,1000
2024/01/22,0,0,0,94.8,1000
2024/01/23,0,0,0,95.24,1000
2024/01/24,0,0,0,93.73,1000
2024/01/25,0,0,0,93.09,1000
2024/01/26,0,0,0,91.29,1000
2024/01/27,0,0,0,90.76,1000
2024/01/28,0,0,0,89.89,1000
2024/01/29,0,0,0,89.14,1000
2024/01/30,0,0,0,89.47,1000
2024/01/31,0,0,0,89.28,1000
2024/02/01,0,0,0,88.34,1000
2024/02/02,0,0,0,87.98,1000
2024/02/03,0,0,0,86.57,1000
2024/02/04,0,0,0,86.03,1000
2024/02/05,0,0,0,86.14,1000
2024/02/06,0,0,0,85.18,1000
2024/02/07,0,0,0,84.31,1000
2024/02/08,0,0,0,85.24,1000
2024/02/09,0,0,0,85.93,1000
2024/02/10,0,0,0,86.98,1000
2024/02/11,0,0,0,87.24,1000
2024/02/12,0,0,0,87.36,1000
2024/02/13,0,0,0,86.12,1000
2024/02/14,0,0,0,85.89,1000
2024/02/15,0,0,0,84.24,1000
2024/02/16,0,0,0,82.58,1000
2024/02/17,0,0,0,81.19,1000
2024/02/18,0,0,0,79.74,1000
2024/02/19,0,0,0,78.5,1000
2024/02/20,0,0,0,79.48,1000
2024/02/21,0,0,0,80.2,1000
2024/02/22,0,0,0,80.0,1000
2024/02/23,0,0,0,78.42,1000
2024/02/24,0,0,0,79.83,1000
2024/02/25,0,0,0,81.07,1000
2024/02/26,0,0,0,80.07,1000
2024/02/27,0,0,0,81.2,1000
2024/02/28,0,0,0,80.28,1000
2024/02/29,0,0,0,81.5,1000
2024/03/01,0,0,0,81.21,1000
2024/03/02,0,0,0,80.23,1000
2024/03/03,0,0,0,81.8,1000
2024/03/04,0,0,0,82.1,1000
2024/03/05,0,0,0,81.86,1000
2024/03/06,0,0,0,82.15,1000
2024/03/07,0,0,0,82.59,1000
2024/03/08,0,0,0,81.53,1000
2024/03/09,0,0,0,79.97,1000
2024/03/10,0,0,0,79.2,1000
2024/03/11,0,0,0,79.73,1000
2024/03/12,0,0,0,78.21,1000
2024/03/13,0,0,0,79.68,1000
2024/03/14,0,0,0,78.82,1000
2024/03/15,0,0,0,77.7,1000
2024/03/16,0,0,0,76.84,1000
2024/03/17,0,0,0,75.34,1000
2024/03/18,0,0,0,74.04,1000
2024/03/19,0,0,0,73.2,1000
2024/03/20,0,0,0,73.68,1000
2024/03/21,0,0,0,74.69,1000
2024/03/22,0,0,0,75.41,1000
2024/03/23,0,0,0,75.22,1000
2024/03/24,0,0,0,74.23,1000
2024/03/25,0,0,0,73.64,1000
2024/03/26,0,0,0,74.02,1000
2024/03/27,0,0,0,74.67,1000
2024/03/28,0,0,0,75.93,1000
2024/03/29,0,0,0,75.56,1000
2024/03/30,0,0,0,76.76,1000
2024/03/31,0,0,0,77.07,1000
2024/04/01,0,0,0,77.14,1000
2024/04/02,0,0,0,77.44,1000
2024/04/03,0,0,0,78.12,1000
2024/04/04,0,0,0,76.98,1000
2024/04/05,0,0,0,75.64,1000
2024/04/06,0,0,0,75.88,1000
2024/04/07,0,0,0,76.56,1000
2024/04/08,0,0,0,77.94,1000
2024/04/09,0,0,0,78.43,1000
2024/04/10,0,0,0,78.52,1000
2024/04/11,0,0,0,77.36,1000
2024/04/12,0,0,0,78.56,1000
2024/04/13,0,0,0,79.57,1000
2024/04/14,0,0,0,78.95,1000
2024/04/15,0,0,0,79.45,1000
2024/04/16,0,0,0,79.64,1000
2024/04/17,0,0,0,79.29,1000
2024/04/18,0,0,0,79.93,1000
2024/04/19,0,0,0,78.68,1000
2024/04/20,0,0,0,79.13,1000
2024/04/21,0,0,0,78.75,1000
2024/04/22,0,0,0,79.96,1000
2024/04/23,0,0,0,78.7,1000
2024/04/24,0,0,0,77.98,1000
2024/04/25,0,0,0,78.81,1000
2024/04/26,0,0,0,78.43,1000
2024/04/27,0,0,0,77.15,1000
2024/04/28,0,0,0,78.14,1000
2024/04/29,0,0,0,77.19,1000
2024/04/30,0,0,0,78.01,1000
2024/05/01,0,0,0,79.19,1000
2024/05/02,0,0,0,78.54,1000
2024/05/03,0,0,0,77.3,1000
2024/05/04,0,0,0,77.42,1000
2024/05/05,0,0,0,78.28,1000
2024/05/06,0,0,0,79.83,1000
2024/05/07,0,0,0,80.11,1000
2024/05/08,0,0,0,81.61,1000
2024/05/09,0,0,0,81.22,1000
2024/05/10,0,0,0,80.89,1000
2024/05/11,0,0,0,81.18,1000
2024/05/12,0,0,0,82.27,1000
2024/05/13,0,0,0,83.19,1000
2024/05/14,0,0,0,84.46,1000
2024/05/15,0,0,0,85.87,1000
2024/05/16,0,0,0,86.53,1000
2024/05/17,0,0,0,85.65,1000
2024/05/18,0,0,0,86.87,1000
2024/05/19,0,0,0,85.79,1000
2024/05/20,0,0,0,87.35,1000
2024/05/21,0,0,0,85.62,1000
2024/05/22,0,0,0,84.71,1000
2024/05/23,0,0,0,85.66,1000
2024/05/24,0,0,0,85.72,1000
2024/05/25,0,0,0,85.89,1000
2024/05/26,0,0,0,86.01,1000
2024/05/27,0,0,0,87.09,1000
2024/05/28,0,0,0,87.93,1000
2024/05/29,0,0,0,87.33,1000
2024/05/30,0,0,0,87.73,1000
2024/05/31,0,0,0,89.29,1000
2024/06/01,0,0,0,87.58,1000
2024/06/02,0,0,0,86.79,1000
2024/06/03,0,0,0,86.9,1000
2024/06/04,0,0,0,85.45,1000
2024/06/05,0,0,0,84.1,1000
2024/06/06,0,0,0,85.59,1000
2024/06/07,0,0,0,84.07,1000
2024/06/08,0,0,0,84.4,1000
2024/06/09,0,0,0,82.89,1000
2024/06/10,0,0,0,81.61,1000
2024/06/11,0,0,0,80.63,1000
2024/06/12,0,0,0,79.13,1000
2024/06/13,0,0,0,79.37,1000
2024/06/14,0,0,0,80.94,1000
2024/06/15,0,0,0,81.49,1000
2024/06/16,0,0,0,82.56,1000
2024/06/17,0,0,0,84.21,1000
2024/06/18,0,0,0,84.24,1000
2024/06/19,0,0,0,82.88,1000
2024/06/20,0,0,0,82.8,1000
2024/06/21,0,0,0,84.2,1000
2024/06/22,0,0,0,84.5,1000
2024/06/23,0,0,0,85.92,1000
2024/06/24,0,0,0,86.98,1000
2024/06/25,0,0,0,87.08,1000
2024/06/26,0,0,0,87.82,1000
2024/06/27,0,0,0,86.77,1000
2024/06/28,0,0,0,85.85,1000
2024/06/29,0,0,0,85.59,1000
2024/06/30,0,0,0,85.34,1000
2024/07/01,0,0,0,86.08,1000
2024/07/02,0,0,0,87.09,1000
2024/07/03,0,0,0,87.86,1000
2024/07/04,0,0,0,86.83,1000
2024/07/05,0,0,0,86.7,1000
2024/07/06,0,0,0,85.29,1000
2024/07/07,0,0,0,84.81,1000
2024/07/08,0,0,0,86.09,1000
2024/07/09,0,0,0,87.21,1000
2024/07/10,0,0,0,88.12,1000
2024/07/11,0,0,0,86.4,1000
2024/07/12,0,0,0,86.72,1000
2024/07/13,0,0,0,85.18,1000
2024/07/14,0,0,0,84.98,1000
2024/07/15,0,0,0,84.69,1000
2024/07/16,0,0,0,84.38,1000
2024/07/17,0,0,0,85.84,1000
2024/07/18,0,0,0,86.6,1000
2024/07/19,0,0,0,86.2,1000
2024/07/20,0,0,0,86.95,1000
2024/07/21,0,0,0,87.41,1000
2024/07/22,0,0,0,85.78,1000
2024/07/23,0,0,0,84.97,1000
2024/07/24,0,0,0,83.31,1000
2024/07/25,0,0,0,84.1,1000
2024/07/26,0,0,0,83.51,1000
2024/07/27,0,0,0,82.13,1000
2024/07/28,0,0,0,81.66,1000
2024/07/29,0,0,0,82.58,1000
2024/07/30,0,0,0,82.64,1000
2024/07/31,0,0,0,83.15,1000
2024/08/01,0,0,0,81.98,1000
2024/08/02,0,0,0,83.4,1000
2024/08/03,0,0,0,84.77,1000
2024/08/04,0,0,0,86.06,1000
2024/08/05,0,0,0,86.9,1000
2024/08/06,0,0,0,85.98,1000
2024/08/07,0,0,0,86.69,1000
2024/08/08,0,0,0,86.9,1000
2024/08/09,0,0,0,86.84,1000
2024/08/10,0,0,0,86.18,1000
2024/08/11,0,0,0,85.35,1000
2024/08/12,0,0,0,84.95,1000
2024/08/13,0,0,0,85.36,1000
2024/08/14,0,0,0,85.86,1000
2024/08/15,0,0,0,87.04,1000
2024/08/16,0,0,0,86.82,1000
2024/08/17,0,0,0,85.17,1000
2024/08/18,0,0,0,83.95,1000
2024/08/19,0,0,0,83.93,1000
2024/08/20,0,0,0,85.14,1000
2024/08/21,0,0,0,84.49,1000
2024/08/22,0,0,0,84.45,1000
